id,position,name,nombre_cadena,score,ratings,category,price_range,full_address,zip_code,lat,lng,estado,category_list,url_logo
49807,26,Starbucks (6600 S Mo Pac Expy Ste 2100),Starbucks,4.8,171,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"6600 S Mo Pac Expy Ste 2100, Austin, TX, 78749",78749,30.22145,-97.83691,TX,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
49808,74,Church's Chicken (5309 Nuckols Crossing),Church’s Chicken,4.1,63,"Fast Food, Family Meals",$,"5309 Nuckols Crossing, Austin, TX, 78744",78744,30.1925,-97.7389403,TX,"'Fast Food', 'Family Meals'",
49819,170,Chili's (9900 S IH 35 Ste Z),Chili's,4.5,236,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"9900 S IH 35 Ste Z, Austin, TX, 78748",78748,30.1575,-97.79128,TX,"'American', 'Burgers', 'Salads', 'Family Meals', 'Healthy', 'Comfort Food', 'Pasta', 'Sandwiches', 'Steak', 'Wings'",
49829,154,"Chipotle Mexican Grill (10515 N Mopac Expy, Ste B200)",Chipotle Mexican Grill,4.7,169,"Healthy, Mexican",$,"10515 N Mopac Expy Ste B200, Austin, TX, 78759",78759,30.3899054,-97.7332592,TX,"'Healthy', 'Mexican'",https://1000marcas.net/wp-content/uploads/2021/05/Chipotle-logo-1.png
49838,277,The Burger Den (7100 North I-35),The Burger Den,4.5,29,"American, Burgers, Comfort Food, Vegetarian Friendly, Fast Food",$$,"7100 North I-35, Austin, TX, 78752",78752,30.3327,-97.70563,TX,"'American', 'Burgers', 'Comfort Food', 'Vegetarian Friendly', 'Fast Food'",
49839,282,Whataburger (1616 E Oltorf St),Whataburger,4.4,190,"Burgers, Fast Food, Burgers, Sandwiches, American",$$,"1616 E Oltorf St, Austin, TX, 78741",78741,30.23368,-97.73948,TX,"'Burgers', 'Fast Food', 'Burgers', 'Sandwiches', 'American'",
49843,74,Starbucks (Brodie Oaks Center on S. Lamar),Starbucks,4.8,226,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"4006 S Lamar Blvd, Austin, TX, 78704",78704,30.2377299,-97.7925869,TX,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
49844,15,Papa Johns (1567 Main St. Ste. 700),Papa John’s,4.5,39,"Pizza, Wings, Sandwiches, Desserts, American, Traditional American, Fast Food",$,"1567 Main St. Ste. 700, Buda, TX, 78610",78610,30.087917,-97.825109,TX,"'Pizza', 'Wings', 'Sandwiches', 'Desserts', 'American', 'Traditional American', 'Fast Food'",
49845,276,It's Just Wings (9900 S IH 35 Ste Z),It's Just Wings,4.4,58,"American, Fried Chicken, Wings",$$,"9900 S IH 35 Ste Z, Austin, TX, 78748",78748,30.1575,-97.79128,TX,"'American', 'Fried Chicken', 'Wings'",
49847,73,It's Just Wings (420 Old San Antonio Road),It's Just Wings,4.1,36,"American, Wings, Chicken",$$,"420 Old San Antonio Road, Buda, TX, 78610",78610,30.08436982579811,-97.82347278566402,TX,"'American', 'Wings', 'Chicken'",
49848,68,Sonic (804 W Stassney Lane),Sonic,4.6,49,"American, Fast Food, Burgers",$$,"804 W Stassney Lane, Austin, TX, 78745",78745,30.209525,-97.783751,TX,"'American', 'Fast Food', 'Burgers'",
49858,182,Starbucks (6th &amp; Congress - One American Ctr),Starbucks,4.8,355,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"600 Congress Ave Ste 270, Austin, TX, 78701",78701,30.2683481,-97.7430326,TX,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
49859,217,Starbucks (I-35 &amp; Oltorf),Starbucks,4.8,397,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"2300 S Ih-35 South, Austin, TX, 78704",78704,30.2336484,-97.7423668,TX,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
49861,2,McDonald's® (I 35 S),McDonald’s,4.4,500,"American, Fast Food, Burgers",$,"6503 I 35 S, Austin, TX, 78744",78744,30.191166,-97.76867,TX,"'American', 'Fast Food', 'Burgers'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
49863,107,Chick-fil-A  (161 W Slaughter Ln Ste M),Chick-fil-A,4.8,456,"American, Fried Chicken, Family Meals, Southern, Sandwich, Fast Food",$,"161 W Slaughter Ln Ste M, Austin, TX, 78748",78748,30.16698,-97.792632,TX,"'American', 'Fried Chicken', 'Family Meals', 'Southern', 'Sandwich', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2021/05/Chick-fil-A-logo-1.png
49866,247,Burger King (15705 IH 35 S),Burger King,4.4,31,"American, burger, Fast Food, Family Meals",$,"15705 IH 35 S, Buda, TX, 78610",78610,30.0801489,-97.8224432,TX,"'American', 'burger', 'Fast Food', 'Family Meals'",https://1000marcas.net/wp-content/uploads/2019/12/Burger-King-Logo-tumb.jpg
49872,8,Crumbl Cookies (TX - Southpark Meadows),Crumbl Cookies,4.9,99,"Desserts, Coffee and Tea",$,"9600 South Interstate 35 Frontage Road #31, Austin, TX, 78748",78748,30.16016,-97.79044,TX,"'Desserts', 'Coffee and Tea'",
49876,221,Starbucks (6816 Westgate Blvd.),Starbucks,4.4,27,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"6816 Westgate Blvd., Austin, TX, 78745",78745,30.20793,-97.81541,TX,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
49877,4,Jack in the Box (1041 Plantation),Jack in the Box,4.4,20,"American, burger, Fast Food",$,"1041 Plantation, Clute, TX, 77531",77531,29.018819,-95.419754,TX,"'American', 'burger', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2022/01/Jack-in-the-Box-Logo-thmb.png
49880,3,Popeyes (1401B Highway 332),Popeyes,4.0,44,"American, Chicken, Family Meals, Fried Chicken, Comfort Food",$,"1401B Highway 332, Clute, TX, 77531",77531,29.010616,-95.419139,TX,"'American', 'Chicken', 'Family Meals', 'Fried Chicken', 'Comfort Food'",https://1000marcas.net/wp-content/uploads/2021/05/Popeyes-logo-tm.png
49882,20,Wild Burger (300 E Hwy. 332),Wild Burger,3.9,13,Burgers,$$,"300 E Hwy. 332, Lake Jackson, TX, 77566",77566,29.01138,-95.42169,TX,'Burgers',
49884,10,It's Just Wings (100 E. Hwy. 332),It's Just Wings,4.1,27,"American, Chicken, Wings, Fried Chicken",$$,"100 E Hwy 332, Lake Jackson, TX, 77566",77566,29.04508,-95.45587,TX,"'American', 'Chicken', 'Wings', 'Fried Chicken'",
49888,6,Red Lobster (104 Hwy 332),Red Lobster,4.4,21,"Seafood, American, Family Meals",$$,"104 Highway 322 West, Lake Jackson, TX, 77566",77566,29.047949,-95.45719,TX,"'Seafood', 'American', 'Family Meals'",
49889,3,Whataburger (1405 West Hwy 332),Whataburger,4.8,25,"Burgers, Fast Food, Burgers, Sandwiches, American",$$,"1405 West Hwy 332, Clute, TX, 77531",77531,29.01079,-95.41908,TX,"'Burgers', 'Fast Food', 'Burgers', 'Sandwiches', 'American'",
49890,1,Taco Bell (1025 Dixie Drive),Taco Bell,3.4,25,"Burritos, Fast Food, Mexican",$,"1025 Dixie Drive, Clute, TX, 77531",77531,29.0115159,-95.4190815,TX,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
49892,2,Jack in the Box (2101 North Brazosport Blvd),Jack in the Box,4.4,14,"American, burger, Fast Food",$,"2101 North Brazosport Blvd, Freeport, TX, 77541",77541,28.9807084,-95.3764817,TX,"'American', 'burger', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2022/01/Jack-in-the-Box-Logo-thmb.png
49915,157,Taco Bell (2114 N Galloway Ave.),Taco Bell,4.2,60,"Burritos, Fast Food, Mexican",$,"2114 N Galloway Ave., Mesquite, TX, 75150",75150,32.7945337,-96.6114631,TX,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
49916,205,Wendy's  (12415 LAKE JUNE ROAD),Wendy’s,4.5,70,"American, Burgers, Fast Food",$,"12415 LAKE JUNE ROAD, BALCH SPRINGS, TX, 75180",75180,32.734332,-96.614197,TX,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2020/10/Wendys-logo-tumb.jpg
49929,142,Chick-fil-A  (1600 N Town East Blvd),Chick-fil-A,4.7,200,"American, Fried Chicken, Family Meals, Southern, Sandwich, Fast Food, Group Friendly",$,"1600 N Town East Blvd, Mesquite, TX, 75150",75150,32.810403,-96.619944,TX,"'American', 'Fried Chicken', 'Family Meals', 'Southern', 'Sandwich', 'Fast Food', 'Group Friendly'",https://1000marcas.net/wp-content/uploads/2021/05/Chick-fil-A-logo-1.png
49934,68,Church's Chicken (5602 Broadway Blvd.),Church’s Chicken,3.6,20,Fast Food,$,"5602 Broadway Blvd., Garland, TX, 75043",75043,32.847379,-96.595848,TX,'Fast Food',
49936,34,Jersey Mike's (7170 Skillman Road),Jersey Mike’s,4.9,200,"Sandwich, Fast Food, Deli",$,"7170 Skillman St, Dallas, TX, 75231",75231,32.8776328,-96.733561,TX,"'Sandwich', 'Fast Food', 'Deli'",
49943,98,Church's Chicken (3028 S. First Street),Church’s Chicken,4.4,46,"Fast Food, Family Meals",$,"3028 S. First Street, Garland, TX, 75041",75041,32.880006,-96.630457,TX,"'Fast Food', 'Family Meals'",
49946,49,Crumbl Cookies (TX - Lake Highlands),Crumbl Cookies,4.8,178,"Desserts, Coffee and Tea, Comfort Food",$,"6186 Retail Rd, Dallas, TX, 75231",75231,32.86159,-96.75384,TX,"'Desserts', 'Coffee and Tea', 'Comfort Food'",
49959,171,Dairy Queen (6445 Eastridge Drive),Dairy Queen,4.4,97,"Ice Cream + Frozen Yogurt, Burgers, Chicken, American",$,"6445 Eastridge Drive, Dallas, TX, 75231",75231,32.8624598,-96.7482581,TX,"'Ice Cream + Frozen Yogurt', 'Burgers', 'Chicken', 'American'",https://1000marcas.net/wp-content/uploads/2021/05/Dairy-Queen-Logo-1.png
49973,15,"Papa John's (1433 South Belt Line Road, Suite 116)",Papa John’s,4.4,46,"Pizza, Wings, Desserts, Sandwiches",$,"1433 South Belt Line Road, Mesquite, TX, 75149",75149,32.747265,-96.597145,TX,"'Pizza', 'Wings', 'Desserts', 'Sandwiches'",
49976,3,"McDonald's® (Garland, Tx-30/Broadway)",McDonald’s,4.1,150,"American, Fast Food, Burgers",$,"509 I 30 W, Garland, TX, 75043",75043,32.84036,-96.59706,TX,"'American', 'Fast Food', 'Burgers'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
49983,233,Subway (1222 Commerce St),Subway,4.4,26,"Fast Food, Sandwich, American",$,"1222 Commerce St, Dallas, TX, 75202",75202,32.7789594,-96.8005991,TX,"'Fast Food', 'Sandwich', 'American'",https://1000marcas.net/wp-content/uploads/2020/03/Subway-Logo-tumb.jpg
50028,184,MrBeast Burger (1414 Gross Road),MrBeast Burger,4.0,56,"American, Burgers, Sandwich",$$,"1414 Gross Road, Mesquite, TX, 75149",75149,32.78439,-96.62635,TX,"'American', 'Burgers', 'Sandwich'",
50046,46,Whataburger (11740 Plano Rd),Whataburger,4.2,65,"American, Burgers, Fast Food",$$,"11740 Plano Rd, Dallas, TX, 75243",75243,32.90855,-96.69999,TX,"'American', 'Burgers', 'Fast Food'",
50048,29,Burger King (1730 Military Pkwy),Burger King,3.9,47,"American, burger, Fast Food, Family Meals",$,"1730 Military Pkwy, Mesquite, TX, 75149",75149,32.76741107714409,-96.624487771144,TX,"'American', 'burger', 'Fast Food', 'Family Meals'",https://1000marcas.net/wp-content/uploads/2019/12/Burger-King-Logo-tumb.jpg
50051,21,Sonic (North Galloway),Sonic,4.5,42,"American, Fast Food, Burgers",$,"3025 N Galloway Ave, Mesquite, TX, 75150",75150,32.8074219,-96.6117721,TX,"'American', 'Fast Food', 'Burgers'",
50057,2,Jack in the Box (1150 Us Hwy 67),Jack in the Box,4.2,123,"American, burger, Fast Food",$,"1150 Hwy 67, Mesquite, TX, 75150",75150,32.8316077,-96.6132131,TX,"'American', 'burger', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2022/01/Jack-in-the-Box-Logo-thmb.png
50096,4,The Burger Den (4125 South Beltline Road),The Burger Den,4.2,17,"American, Burgers, Comfort Food, Vegetarian Friendly, Fast Food",$$,"4125 South Beltline Road, Balch Springs, TX, 75181",75181,32.7095,-96.5857,TX,"'American', 'Burgers', 'Comfort Food', 'Vegetarian Friendly', 'Fast Food'",
50131,59,Wendy's  (1800 N. BELTLINE),Wendy’s,4.6,23,"American, Burgers, Fast Food",$,"1800 N. BELTLINE, MESQUITE, TX, 75149",75149,32.788724,-96.595371,TX,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2020/10/Wendys-logo-tumb.jpg
50139,26,Popeyes (2000 Towne Centre Dr),Popeyes,4.2,120,"American, Chicken, Family Meals, Fried Chicken, Comfort Food",$,"2000 Towne Centre Dr, Mesquite, TX, 75150",75150,32.798681,-96.6328,TX,"'American', 'Chicken', 'Family Meals', 'Fried Chicken', 'Comfort Food'",https://1000marcas.net/wp-content/uploads/2021/05/Popeyes-logo-tm.png
50140,20,Buffalo Wild Wings (3900 Pavillion Ct),Buffalo Wild Wings,3.9,140,wings,$$,"3900 Pavillion Ct, Mesquite, TX, 75150",75150,32.8125143,-96.6261135,TX,'wings',
50147,228,Taco Bell (5709 Broadway Blvd.),Taco Bell,4.3,123,"Burritos, Fast Food, Mexican",$,"5709 Broadway Blvd., Garland, TX, 75043",75043,32.845727,-96.595982,TX,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
50167,200,"Smoothie King (1300 N. Town East Blvd, Suite 103)",Smoothie King,4.7,41,"American, Healthy, Juice and Smoothies",$$,"1300 N. Town East Blvd, Mesquite, TX, 75150",75150,32.81036,-96.61502,TX,"'American', 'Healthy', 'Juice and Smoothies'",
50176,176,"El Pollo Loco (9425 Forest Ln,3865)",El Pollo Loco,4.6,109,"Latin American, Mexican, New American, Family Meals",$,"9425 Forest Ln, Dallas, TX, 75243",75243,32.9095,-96.73488,TX,"'Latin American', 'Mexican', 'New American', 'Family Meals'",
50201,126,Applebee's (Mesquite),Applebee's,4.1,94,"Burgers, American, Sandwiches, Family Meals, Comfort Food, Pasta, Salads, Steak, Wings, Burgers",$,"19035 I-635, Mesquite, TX, 75150",75150,32.7976458,-96.6269228,TX,"'Burgers', 'American', 'Sandwiches', 'Family Meals', 'Comfort Food', 'Pasta', 'Salads', 'Steak', 'Wings', 'Burgers'",
50215,106,Arby's (1821 RANGE Rd),Arby’s,4.1,66,"Burgers, American, Sandwiches",$,"1821 Range Rd, Mesquite, TX, 75149",75149,32.7885508,-96.5965497,TX,"'Burgers', 'American', 'Sandwiches'",
50220,96,MOD Pizza (Forney),MOD Pizza,4.4,31,"Desserts, PIzza, Salads, Healthy",$,"485 Marketplace Blvd, Forney, TX, 75126",75126,32.7473986,-96.4488809,TX,"'Desserts', 'PIzza', 'Salads', 'Healthy'",
50224,91,Red Lobster (3906 Towne Crossing Blvd.),Red Lobster,4.5,131,"Seafood, American, Family Meals, Family Friendly",$$,"3906 Towne Crossing Blvd., Mesquite, TX, 75150",75150,32.8185332,-96.6307422,TX,"'Seafood', 'American', 'Family Meals', 'Family Friendly'",
50228,86,Wendy's  (501 WEST I-30),Wendy’s,4.6,51,"American, Burgers, Fast Food",$,"501 WEST I-30, GARLAND, TX, 75043",75043,32.8407995,-96.5963073,TX,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2020/10/Wendys-logo-tumb.jpg
50234,75,KFC (2118 N Galloway Ave),KFC,4.2,68,"American, Fast Food, wings, Family Meals, Family Friendly",$,"2118 N Galloway Ave, Mesquite, TX, 75150",75150,32.7948132,-96.6113986,TX,"'American', 'Fast Food', 'wings', 'Family Meals', 'Family Friendly'",https://1000marcas.net/wp-content/uploads/2020/01/KFC-logo-tumb.jpg
50237,71,Firehouse Subs (6401 E.Northwest Highway),Firehouse Subs,4.7,141,"Sandwich, Deli",$,"6401 East Northwest Highway, Dallas, TX, 75231",75231,32.8578,-96.7511,TX,"'Sandwich', 'Deli'",
50252,48,Chick-fil-A (176 S Collins Rd),Chick-fil-A,4.7,200,"American, Fried Chicken, Group Friendly",$,"176 S Collins Rd, Sunnyvale, TX, 75182",75182,32.78354886758214,-96.5625822930118,TX,"'American', 'Fried Chicken', 'Group Friendly'",https://1000marcas.net/wp-content/uploads/2021/05/Chick-fil-A-logo-1.png
50255,45,Panda Express (164 S Collins Rd.),Panda Express,4.7,76,"Asian, Chinese, Family Meals",$,"164 S Collins Rd., Sunnyvale, TX, 75182",75182,32.78334,-96.56123,TX,"'Asian', 'Chinese', 'Family Meals'",https://upload.wikimedia.org/wikipedia/en/thumb/8/85/Panda_Express_logo.svg/1280px-Panda_Express_logo.svg.png
50258,42,Chipotle Mexican Grill (1715 N Town East Blvd Ste 100),Chipotle Mexican Grill,4.3,191,"Healthy, Mexican",$,"1715 N Town East Blvd Ste 100, Mesquite, TX, 75150",75150,32.8111911,-96.6244264,TX,"'Healthy', 'Mexican'",https://1000marcas.net/wp-content/uploads/2021/05/Chipotle-logo-1.png
50270,18,Starbucks (125 Us Highway 80 E),Starbucks,4.7,200,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"125 Highway 80 E, Mesquite, TX, 75150",75150,32.79153770882057,-96.59718966832628,TX,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
50280,2,Denny's (114 Highway 80),Denny's,4.4,37,"American, Breakfast and Brunch, Coffee and Tea, Diner, Desserts, Salads, Steak, Sandwich, Family Meals, Healthy",$$,"114 Highway 80, Mesquite, TX, 75149",75149,32.7893584,-96.5941937,TX,"'American', 'Breakfast and Brunch', 'Coffee and Tea', 'Diner', 'Desserts', 'Salads', 'Steak', 'Sandwich', 'Family Meals', 'Healthy'",
50288,281,Dunkin' (1906a S Jupiter Rd),Dunkin’,4.5,146,"Breakfast &amp; Brunch, Donuts",$,"1906A S Jupiter Rd, Garland, TX, 75041",75041,32.89581,-96.68275,TX,"'Breakfast &amp; Brunch', 'Donuts'",https://1000marcas.net/wp-content/uploads/2020/02/Dunkin-Donuts-Logo-tumb.jpg
50293,245,Starbucks (5527 ERL Thorton Fwy),Starbucks,4.9,58,"Bakery, Cafe",$,"5527 ERL Thorton Fwy, Dallas, TX, 31939",31939,32.79208,-96.7472,TX,"'Bakery', 'Cafe'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
50296,222,It's Just Wings (535 W. Interstate 30),It's Just Wings,3.8,31,"American, Fried Chicken, Wings",$$,"535 W. Interstate 30, Garland, TX, 75043",75043,32.83959,-96.5982,TX,"'American', 'Fried Chicken', 'Wings'",
50299,12,Taco Bell (11441 Jupiter Road),Taco Bell,4.5,118,"Burritos, Fast Food, Mexican",$,"11441 Jupiter Road, Dallas, TX, 75218",75218,32.8498528,-96.6835,TX,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
50301,48,IHOP (7317 Gaston Ave),IHOP,4.4,158,"Breakfast &amp; Brunch, Diner, Kids Friendly, Family Meals",$,"7317 Gaston Ave, 100, Dallas, TX, 75214",75214,32.8122929,-96.7305609,TX,"'Breakfast &amp; Brunch', 'Diner', 'Kids Friendly', 'Family Meals'",
50302,41,Chick-fil-A  (7718 N Central Expy),Chick-fil-A,4.9,200,"American, Fried Chicken, Family Meals, Southern, Sandwich, Fast Food",$,"7718 N Central Expy, Dallas, TX, 75206",75206,32.8581466,-96.7694846,TX,"'American', 'Fried Chicken', 'Family Meals', 'Southern', 'Sandwich', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2021/05/Chick-fil-A-logo-1.png
50303,34,McDonald's (7401 Samuell Blvd),McDonald’s,4.5,60,"American, burger, Fast Food",$,"7401 Samuell Blvd, Dallas, TX, 75228",75228,32.79422,-96.688774,TX,"'American', 'burger', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
50315,145,Subway (1200 E Davis St),Subway,4.4,29,"Fast Food, Sandwich, American",$,"1200 E Davis St, Mesquite, TX, 75149",75149,32.76357,-96.58293,TX,"'Fast Food', 'Sandwich', 'American'",https://1000marcas.net/wp-content/uploads/2020/03/Subway-Logo-tumb.jpg
50318,7,The Burger Den (8233 East R.L. Thornton Frwy.),The Burger Den,4.9,14,"Chicken Strips, Salads, Sanwiches, Steak",$$,"8233 East R.L. Thornton Frwy., Dallas, TX, 75228",75228,32.79461,-96.69916,TX,"'Chicken Strips', 'Salads', 'Sanwiches', 'Steak'",
50332,25,Sonic (6202 Broadway Blvd.),Sonic,4.3,157,"American, Fast Food, Burgers",$$,"6202 Broadway Blvd, Garland, TX, 75043",75043,32.8391961,-96.5949846,TX,"'American', 'Fast Food', 'Burgers'",
50333,21,Dunkin' (803 W Centerville Rd),Dunkin’,4.8,142,"Breakfast &amp; Brunch, Donuts",$,"803 W Centerville Rd, Garland, TX, 75041",75041,32.861195,-96.643018,TX,"'Breakfast &amp; Brunch', 'Donuts'",https://1000marcas.net/wp-content/uploads/2020/02/Dunkin-Donuts-Logo-tumb.jpg
50338,171,Burger King (1933 N Town East Blvd),Burger King,4.6,55,"American, burger, Fast Food, Family Meals",$,"1933 N Town East Blvd, Mesquite, TX, 75150",75150,32.8115081,-96.6296636,TX,"'American', 'burger', 'Fast Food', 'Family Meals'",https://1000marcas.net/wp-content/uploads/2019/12/Burger-King-Logo-tumb.jpg
50349,66,Starbucks (Shops at Park Lane),Starbucks,4.7,173,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"8026 Park Lane, Dallas, TX, 75231",75231,32.8699205,-96.7689591,TX,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
50352,71,Sonic (3327 Broadway Boulevard),Sonic,4.4,58,"American, Fast Food, Burgers",$,"3327 Broadway Blvd, Garland, TX, 75043",75043,32.8750111,-96.6176564,TX,"'American', 'Fast Food', 'Burgers'",
50355,257,Starbucks (Knox Street),Starbucks,4.7,198,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"3216 Knox St, Dallas, TX, 75205",75205,32.8236073,-96.7895211,TX,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
50360,63,Subway (3035 S Shiloh Rd),Subway,4.8,14,"Sandwich, American, Desserts, Healthy, New American, Western",$,"3035 S Shiloh Rd, Garland, TX, 75041",75041,32.8791396,-96.6662839,TX,"'Sandwich', 'American', 'Desserts', 'Healthy', 'New American', 'Western'",https://1000marcas.net/wp-content/uploads/2020/03/Subway-Logo-tumb.jpg
50363,3,"McDonald's® (Balch Springs, Tx-Glenshire)",McDonald’s,4.3,125,"American, Fast Food, Burgers",$,"3535 Glenshire Dr, Balch Springs, TX, 75180",75180,32.71991,-96.61752,TX,"'American', 'Fast Food', 'Burgers'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
50365,63,Taco Bell (1931 Military Parkway),Taco Bell,4.0,57,"Burritos, Fast Food, Mexican",$,"1931 Military Parkway, Mesquite, TX, 75149",75149,32.76848,-96.62786,TX,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
50366,61,Sonic (8126 Lake June Rd),Sonic,4.2,107,"American, Fast Food, Burgers",$,"8126 Lake June Rd, Dallas, TX, 75217",75217,32.7338748,-96.681693,TX,"'American', 'Fast Food', 'Burgers'",
50367,59,Burger King (11404 East Northwest Highway),Burger King,4.2,61,"American, burger, Fast Food, Family Meals",$,"11404 East Northwest Highway, Dallas, TX, 75218",75218,32.8637119,-96.6827351,TX,"'American', 'burger', 'Fast Food', 'Family Meals'",https://1000marcas.net/wp-content/uploads/2019/12/Burger-King-Logo-tumb.jpg
50370,4,Papa John's (10253 Ferguson Road),Papa John’s,4.4,52,"Pizza, Wings, Sandwiches, Desserts, American, Traditional American, Fast Food",$,"10253 Ferguson Road, Dallas, TX, 75228",75228,32.8332,-96.67435,TX,"'Pizza', 'Wings', 'Sandwiches', 'Desserts', 'American', 'Traditional American', 'Fast Food'",
50378,6,Denny's (8233 East RL Thorton),Denny's,4.4,135,"American, Breakfast and Brunch, Coffee and Tea, Diner, Desserts, Salads, Steak, Sandwich, Family Meals, Healthy",$$,"8233 East R.L. Thorton, Dallas, TX, 75228",75228,32.7947348,-96.6988866,TX,"'American', 'Breakfast and Brunch', 'Coffee and Tea', 'Diner', 'Desserts', 'Salads', 'Steak', 'Sandwich', 'Family Meals', 'Healthy'",
50379,5,Jack in the Box (311 S Galloway Ave),Jack in the Box,4.4,112,"American, burger, Fast Food",$,"311 S Galloway Ave, Mesquite, TX, 75149",75149,32.7649807,-96.5990875,TX,"'American', 'burger', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2022/01/Jack-in-the-Box-Logo-thmb.png
50381,111,Starbucks (Hwy 78 &amp; 190),Starbucks,4.9,90,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"4280 Lavon Drive, Garland, TX, 75040",75040,32.9566266,-96.6161587,TX,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
50382,217,Wendy's  (5555 N. JIM MILLER),Wendy’s,4.4,105,"American, Burgers, Fast Food",$,"5555 N. JIM MILLER, DALLAS, TX, 75228",75228,32.792288,-96.70039,TX,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2020/10/Wendys-logo-tumb.jpg
50384,15,McDonald's® (Dal-Commerce),McDonald’s,4.5,200,"American, Fast Food, Burgers",$,"1000 Commerce St, Dallas, TX, 75202",75202,32.7786856,-96.8030175,TX,"'American', 'Fast Food', 'Burgers'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
50385,227,Arby's (1902 Northwest Hwy),Arby’s,3.8,68,"Burgers, American, Sandwiches",$,"1902 Northwest Hwy, Garland, TX, 75041",75041,32.8637049,-96.6556404,TX,"'Burgers', 'American', 'Sandwiches'",
